prime_tar_pos,probe_tar_pos,dimension,tar_color,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_dot_pos,probe_tar_dot_pos,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,FixCross.started,FixCross.stopped,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,text_finish.started,text_finish.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
1,2,0,1,2,3,2,2,0,1,0,1,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,724.784744201228,None,725.5630788002163,None,s,1,0.5717837009578943,725.5630788002163,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
1,2,0,1,2,3,2,2,0,1,0,1,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,1,0,1,3,2,1,1,0,0,0,1,1,0,0,0,16,16,16,0,0,0,0,,,,,,,726.1473195999861,None,727.6884201001376,None,728.6526108011603,None,l,1,1.682123800739646,728.6526108011603,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,1,0,1,3,2,1,1,0,0,0,1,1,0,0,0,16,16,16,1,0,1,0,,,,,,,,,730.3492786008865,None,731.0911111999303,None,l,1,0.7956706006079912,731.0911111999303,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
3,1,0,1,3,2,1,1,0,0,0,1,1,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
4,8,0,1,2,3,2,1,0,0,0,0,1,0,0,0,17,17,17,0,0,0,0,,,,,,,731.9038695003837,None,732.7982988003641,None,733.678850101307,None,l,1,0.6079581007361412,733.678850101307,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
4,8,0,1,2,3,2,1,0,0,0,0,1,0,0,0,17,17,17,1,0,1,0,,,,,,,,,734.3155894000083,None,735.1315850000829,None,l,1,0.9392309002578259,735.1315850000829,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
4,8,0,1,2,3,2,1,0,0,0,0,1,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
6,1,0,1,3,3,1,1,0,0,1,1,1,0,0,0,18,18,18,0,0,0,0,,,,,,,736.0987733006477,None,737.841520300135,None,738.6887836009264,None,l,1,1.0540353003889322,738.6887836009264,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
6,1,0,1,3,3,1,1,0,0,1,1,1,0,0,0,18,18,18,1,0,1,0,,,,,,,,,739.7523446008563,None,740.5423892997205,None,l,1,0.5763747990131378,740.5423892997205,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
6,1,0,1,3,3,1,1,0,0,1,1,1,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,5,0,1,2,3,1,2,0,1,0,0,0,0,0,0,19,19,19,0,0,0,0,,,,,,,741.1299643013626,None,741.982895500958,None,742.7631844002753,None,l,1,0.5315805990248919,742.7631844002753,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,5,0,1,2,3,1,2,0,1,0,0,0,0,0,0,19,19,19,1,0,1,0,,,,,,,,,743.3206574004143,None,744.2492209002376,None,s,1,0.5975158009678125,744.2492209002376,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
8,5,0,1,2,3,1,2,0,1,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
5,8,0,1,3,2,2,2,1,1,0,1,1,0,0,0,20,20,20,0,0,0,0,,,,,,,744.8585173003376,None,745.8905171006918,None,746.771050799638,None,s,1,0.6036649998277426,746.771050799638,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
5,8,0,1,3,2,2,2,1,1,0,1,1,0,0,0,20,20,20,1,0,1,0,,,,,,,,,747.3965048007667,None,748.3574056010693,None,s,1,0.7533663995563984,748.3574056010693,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
5,8,0,1,3,2,2,2,1,1,0,1,1,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,5,0,1,3,2,1,2,0,0,0,0,1,0,0,0,21,21,21,0,0,0,0,,,,,,,749.1340626999736,None,750.1320661008358,None,751.0462606009096,None,l,1,0.6485569998621941,751.0462606009096,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,5,0,1,3,2,1,2,0,0,0,0,1,0,0,0,21,21,21,1,0,1,0,,,,,,,,,751.7085759006441,None,752.5825452003628,None,l,1,0.6321624983102083,752.5825452003628,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,5,0,1,3,2,1,2,0,0,0,0,1,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,4,0,1,3,2,1,2,1,1,0,0,1,0,0,0,22,22,22,0,0,0,0,,,,,,,753.2288790009916,None,754.5907218996435,None,755.3388023003936,None,l,0,0.5719069000333548,755.3388023003936,None,755.9194393008947,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,4,0,1,3,2,1,2,1,1,0,0,1,0,0,0,22,22,22,1,0,1,0,,,,,,,,,756.4274946004152,None,757.2912521008402,None,s,1,0.5074714999645948,757.2912521008402,None,None,None,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
2,4,0,1,3,2,1,2,1,1,0,0,1,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,female,23,2022_May_11_1501,Partial repeat,2021.2.3,59.8947642512972,
