prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
2,3,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,0.8143487158632512,250.4752426664479,None,"[87. 93. 87. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93. 93. 87. 87. 87.
 87. 87. 93. 87. 87. 93. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87.]",251.36615260870053,None,s,1,0.6591302456163248,251.36615260870053,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,3,0,1,1,2,3,2,2,1,0,0,1,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,8,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,8,8,8,0,0,0,0,,,,,,,252.04891012569988,None,0.842262109741128,253.63085771757255,None,"[93. 93. 93. 93. 87. 93. 93. 87. 93. 93. 87. 87. 93. 87. 93. 87. 87. 93.
 87. 87. 87. 93. 93. 87. 93. 93. 93. 93. 93. 93. 87. 87. 87. 93.]",254.5550620160061,None,s,0,0.6222144138155272,254.5550620160061,None,255.1961770533403,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,8,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,0.980176191689854,255.73737727168077,None,"[87. 87. 87. 87. 93. 93. 93. 87. 93. 93. 93. 93. 93. 87. 87. 93. 87. 93.
 93. 93. 87. 87. 93. 87. 87. 87. 93. 93. 93. 93. 87. 87. 93. 93.]",256.803124757462,None,s,1,0.7741832945257556,256.803124757462,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
2,8,0,1,1,2,2,2,2,1,0,1,1,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
1,5,0,1,1,2,3,3,3,1,0,0,1,0,0,0,0,9,9,9,0,0,0,0,,,,,,,257.60243400877357,None,0.8499406066006266,258.42673567525526,None,"[93. 87. 93. 93. 87. 87. 87. 87. 87. 87. 87. 93. 87. 87. 87. 93. 93. 87.
 93. 87. 93. 93. 93. 87. 87. 93. 87. 93. 93. 93. 93. 87. 87. 87.]",259.3509338801682,None,l,1,0.6743858559852924,259.3509338801682,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
1,5,0,1,1,2,3,3,3,1,0,0,1,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,0.8161806224091155,260.0919794513652,None,"[87. 87. 93. 87. 87. 93. 93. 87. 87. 93. 93. 87. 93. 93. 93. 87. 93. 87.
 93. 87. 93. 87. 93. 87. 87. 93. 87. 87. 87. 93. 87. 93. 93. 93.]",260.9828691887858,None,s,1,0.818493453451083,260.9828691887858,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
1,5,0,1,1,2,3,3,3,1,0,0,1,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
7,8,0,1,1,2,3,2,2,0,1,0,1,0,0,0,0,10,10,10,0,0,0,0,,,,,,,261.83210586305745,None,0.754001269907121,262.63143756418253,None,"[93. 93. 93. 87. 87. 87. 87. 87. 87. 87. 93. 87. 87. 93. 93. 87. 87. 93.
 87. 87. 93. 87. 87. 93. 93. 93. 93. 93. 93. 93. 93. 87. 87. 87.]",263.4640379645589,None,s,1,0.6893361488910159,263.4640379645589,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
7,8,0,1,1,2,3,2,2,0,1,0,1,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,0.7904853394414797,264.2134092094268,None,"[93. 93. 87. 87. 93. 93. 93. 87. 87. 87. 87. 93. 93. 93. 87. 93. 87. 87.
 87. 87. 93. 93. 87. 93. 87. 93. 93. 87. 93. 93. 93. 87. 93. 93.]",265.07932769864397,None,l,1,0.83404508064541,265.07932769864397,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
